"","country","year","GB.TDS.FRGN.CN","iso2c","DT.TDS.DECT.EX.ZS","DT.TDS.DECT.GD.ZS","DT.TDS.DECT.GN.ZS","iso3c","region","capital","longitude","latitude","income","lending"
"489","Congo, Rep.",2007,NA,"CG",1.76182039515111,1.29089958312289,1.87671576330933,"COG","Sub-Saharan Africa (all income levels)","Brazzaville","15.2662","-4.2767","Lower middle income","IDA"
"490","Congo, Rep.",2008,NA,"CG",NA,1.44928560573845,1.90886413058029,"COG","Sub-Saharan Africa (all income levels)","Brazzaville","15.2662","-4.2767","Lower middle income","IDA"
"491","Congo, Rep.",2009,NA,"CG",NA,1.73494931923663,2.55899516739278,"COG","Sub-Saharan Africa (all income levels)","Brazzaville","15.2662","-4.2767","Lower middle income","IDA"
"492","Congo, Rep.",2010,NA,"CG",NA,0.951275323853267,1.56425929378372,"COG","Sub-Saharan Africa (all income levels)","Brazzaville","15.2662","-4.2767","Lower middle income","IDA"
"493","Congo, Rep.",2011,NA,"CG",NA,0.709315049725977,1.27440649174331,"COG","Sub-Saharan Africa (all income levels)","Brazzaville","15.2662","-4.2767","Lower middle income","IDA"
"494","Congo, Rep.",2012,NA,"CG",NA,NA,1.55799000202796,"COG","Sub-Saharan Africa (all income levels)","Brazzaville","15.2662","-4.2767","Lower middle income","IDA"
"495","Congo, Rep.",2013,NA,"CG",NA,NA,NA,"COG","Sub-Saharan Africa (all income levels)","Brazzaville","15.2662","-4.2767","Lower middle income","IDA"
"496","Congo, Rep.",2014,NA,"CG",NA,NA,NA,"COG","Sub-Saharan Africa (all income levels)","Brazzaville","15.2662","-4.2767","Lower middle income","IDA"
"497","Costa Rica",2005,NA,"CR",11.2053774415259,NA,4.27382624015094,"CRI","Latin America & Caribbean (all income levels)","San Jose","-84.0089","9.63701","Upper middle income","IBRD"
"498","Costa Rica",2006,NA,"CR",9.21330961816424,NA,3.5186638056192,"CRI","Latin America & Caribbean (all income levels)","San Jose","-84.0089","9.63701","Upper middle income","IBRD"
"499","Costa Rica",2007,NA,"CR",8.94570101071099,NA,3.57866644242889,"CRI","Latin America & Caribbean (all income levels)","San Jose","-84.0089","9.63701","Upper middle income","IBRD"
"500","Costa Rica",2008,NA,"CR",14.6059070649347,NA,5.39402014426316,"CRI","Latin America & Caribbean (all income levels)","San Jose","-84.0089","9.63701","Upper middle income","IBRD"
"501","Costa Rica",2009,NA,"CR",13.0068517097518,NA,4.5458858848115,"CRI","Latin America & Caribbean (all income levels)","San Jose","-84.0089","9.63701","Upper middle income","IBRD"
"502","Costa Rica",2010,NA,"CR",9.46363097292826,NA,2.87400269403019,"CRI","Latin America & Caribbean (all income levels)","San Jose","-84.0089","9.63701","Upper middle income","IBRD"
"503","Costa Rica",2011,NA,"CR",13.8363065019019,NA,4.10556014941783,"CRI","Latin America & Caribbean (all income levels)","San Jose","-84.0089","9.63701","Upper middle income","IBRD"
"504","Costa Rica",2012,NA,"CR",17.5959046900379,NA,5.29192456614934,"CRI","Latin America & Caribbean (all income levels)","San Jose","-84.0089","9.63701","Upper middle income","IBRD"
"505","Costa Rica",2013,NA,"CR",NA,NA,NA,"CRI","Latin America & Caribbean (all income levels)","San Jose","-84.0089","9.63701","Upper middle income","IBRD"
"506","Costa Rica",2014,NA,"CR",NA,NA,NA,"CRI","Latin America & Caribbean (all income levels)","San Jose","-84.0089","9.63701","Upper middle income","IBRD"
"507","Cote d'Ivoire",2005,1.515e+11,"CI",3.52279720340476,1.87670840345775,1.96319988607225,"CIV","Sub-Saharan Africa (all income levels)","Yamoussoukro","-4.0305","5.332","Lower middle income","IDA"
"508","Cote d'Ivoire",2006,1.326e+11,"CI",2.83424488243832,1.5522271798774,1.62501720501975,"CIV","Sub-Saharan Africa (all income levels)","Yamoussoukro","-4.0305","5.332","Lower middle income","IDA"
"509","Cote d'Ivoire",2007,1.153e+11,"CI",4.39341566858544,2.17778550780874,2.27946121556998,"CIV","Sub-Saharan Africa (all income levels)","Yamoussoukro","-4.0305","5.332","Lower middle income","IDA"
"510","Cote d'Ivoire",2008,1.236e+11,"CI",8.99835775014295,4.47462485927853,4.67017286732055,"CIV","Sub-Saharan Africa (all income levels)","Yamoussoukro","-4.0305","5.332","Lower middle income","IDA"
"511","Cote d'Ivoire",2009,1.882e+11,"CI",9.01896448490706,4.81103040413481,5.13695104172247,"CIV","Sub-Saharan Africa (all income levels)","Yamoussoukro","-4.0305","5.332","Lower middle income","IDA"
"512","Cote d'Ivoire",2010,1.705e+11,"CI",5.88342243981361,2.65144122790786,3.43788734034061,"CIV","Sub-Saharan Africa (all income levels)","Yamoussoukro","-4.0305","5.332","Lower middle income","IDA"
"513","Cote d'Ivoire",2011,1.708e+11,"CI",NA,2.26293194130579,3.18715935407191,"CIV","Sub-Saharan Africa (all income levels)","Yamoussoukro","-4.0305","5.332","Lower middle income","IDA"
"514","Cote d'Ivoire",2012,NA,"CI",NA,NA,5.67080939203621,"CIV","Sub-Saharan Africa (all income levels)","Yamoussoukro","-4.0305","5.332","Lower middle income","IDA"
"515","Cote d'Ivoire",2013,NA,"CI",NA,NA,NA,"CIV","Sub-Saharan Africa (all income levels)","Yamoussoukro","-4.0305","5.332","Lower middle income","IDA"
"516","Cote d'Ivoire",2014,NA,"CI",NA,NA,NA,"CIV","Sub-Saharan Africa (all income levels)","Yamoussoukro","-4.0305","5.332","Lower middle income","IDA"
"517","Croatia",2005,NA,"HR",NA,NA,NA,"HRV","Europe & Central Asia (all income levels)","Zagreb","15.9614","45.8069","High income: nonOECD","IBRD"
"518","Croatia",2006,NA,"HR",NA,NA,NA,"HRV","Europe & Central Asia (all income levels)","Zagreb","15.9614","45.8069","High income: nonOECD","IBRD"
"519","Croatia",2007,NA,"HR",NA,NA,NA,"HRV","Europe & Central Asia (all income levels)","Zagreb","15.9614","45.8069","High income: nonOECD","IBRD"
"520","Croatia",2008,NA,"HR",NA,NA,NA,"HRV","Europe & Central Asia (all income levels)","Zagreb","15.9614","45.8069","High income: nonOECD","IBRD"
"521","Croatia",2009,NA,"HR",NA,NA,NA,"HRV","Europe & Central Asia (all income levels)","Zagreb","15.9614","45.8069","High income: nonOECD","IBRD"
"522","Croatia",2010,NA,"HR",NA,NA,NA,"HRV","Europe & Central Asia (all income levels)","Zagreb","15.9614","45.8069","High income: nonOECD","IBRD"
"523","Croatia",2011,NA,"HR",NA,NA,NA,"HRV","Europe & Central Asia (all income levels)","Zagreb","15.9614","45.8069","High income: nonOECD","IBRD"
"524","Croatia",2012,NA,"HR",NA,NA,NA,"HRV","Europe & Central Asia (all income levels)","Zagreb","15.9614","45.8069","High income: nonOECD","IBRD"
"525","Croatia",2013,NA,"HR",NA,NA,NA,"HRV","Europe & Central Asia (all income levels)","Zagreb","15.9614","45.8069","High income: nonOECD","IBRD"
"526","Croatia",2014,NA,"HR",NA,NA,NA,"HRV","Europe & Central Asia (all income levels)","Zagreb","15.9614","45.8069","High income: nonOECD","IBRD"
"527","Cuba",2005,NA,"CU",NA,NA,NA,"CUB","Latin America & Caribbean (all income levels)","Havana","-82.3667","23.1333","Upper middle income","Not classified"
"528","Cuba",2006,NA,"CU",NA,NA,NA,"CUB","Latin America & Caribbean (all income levels)","Havana","-82.3667","23.1333","Upper middle income","Not classified"
"529","Cuba",2007,NA,"CU",NA,NA,NA,"CUB","Latin America & Caribbean (all income levels)","Havana","-82.3667","23.1333","Upper middle income","Not classified"
"530","Cuba",2008,NA,"CU",NA,NA,NA,"CUB","Latin America & Caribbean (all income levels)","Havana","-82.3667","23.1333","Upper middle income","Not classified"
"531","Cuba",2009,NA,"CU",NA,NA,NA,"CUB","Latin America & Caribbean (all income levels)","Havana","-82.3667","23.1333","Upper middle income","Not classified"
"532","Cuba",2010,NA,"CU",NA,NA,NA,"CUB","Latin America & Caribbean (all income levels)","Havana","-82.3667","23.1333","Upper middle income","Not classified"
"533","Cuba",2011,NA,"CU",NA,NA,NA,"CUB","Latin America & Caribbean (all income levels)","Havana","-82.3667","23.1333","Upper middle income","Not classified"
"534","Cuba",2012,NA,"CU",NA,NA,NA,"CUB","Latin America & Caribbean (all income levels)","Havana","-82.3667","23.1333","Upper middle income","Not classified"
"535","Cuba",2013,NA,"CU",NA,NA,NA,"CUB","Latin America & Caribbean (all income levels)","Havana","-82.3667","23.1333","Upper middle income","Not classified"
"536","Cuba",2014,NA,"CU",NA,NA,NA,"CUB","Latin America & Caribbean (all income levels)","Havana","-82.3667","23.1333","Upper middle income","Not classified"
"537","Curacao",2005,NA,"CW",NA,NA,NA,"CUW","Latin America & Caribbean (all income levels)","Willemstad","","","High income: nonOECD","Not classified"
"538","Curacao",2006,NA,"CW",NA,NA,NA,"CUW","Latin America & Caribbean (all income levels)","Willemstad","","","High income: nonOECD","Not classified"
"539","Curacao",2007,NA,"CW",NA,NA,NA,"CUW","Latin America & Caribbean (all income levels)","Willemstad","","","High income: nonOECD","Not classified"
"540","Curacao",2008,NA,"CW",NA,NA,NA,"CUW","Latin America & Caribbean (all income levels)","Willemstad","","","High income: nonOECD","Not classified"
"541","Curacao",2009,NA,"CW",NA,NA,NA,"CUW","Latin America & Caribbean (all income levels)","Willemstad","","","High income: nonOECD","Not classified"
"542","Curacao",2010,NA,"CW",NA,NA,NA,"CUW","Latin America & Caribbean (all income levels)","Willemstad","","","High income: nonOECD","Not classified"
"543","Curacao",2011,NA,"CW",NA,NA,NA,"CUW","Latin America & Caribbean (all income levels)","Willemstad","","","High income: nonOECD","Not classified"
"544","Curacao",2012,NA,"CW",NA,NA,NA,"CUW","Latin America & Caribbean (all income levels)","Willemstad","","","High income: nonOECD","Not classified"
"545","Curacao",2013,NA,"CW",NA,NA,NA,"CUW","Latin America & Caribbean (all income levels)","Willemstad","","","High income: nonOECD","Not classified"
"546","Curacao",2014,NA,"CW",NA,NA,NA,"CUW","Latin America & Caribbean (all income levels)","Willemstad","","","High income: nonOECD","Not classified"
"547","Cyprus",2005,NA,"CY",NA,NA,NA,"CYP","Europe & Central Asia (all income levels)","Nicosia","33.3736","35.1676","High income: nonOECD","Not classified"
"548","Cyprus",2006,NA,"CY",NA,NA,NA,"CYP","Europe & Central Asia (all income levels)","Nicosia","33.3736","35.1676","High income: nonOECD","Not classified"
"549","Cyprus",2007,NA,"CY",NA,NA,NA,"CYP","Europe & Central Asia (all income levels)","Nicosia","33.3736","35.1676","High income: nonOECD","Not classified"
"550","Cyprus",2008,NA,"CY",NA,NA,NA,"CYP","Europe & Central Asia (all income levels)","Nicosia","33.3736","35.1676","High income: nonOECD","Not classified"
"551","Cyprus",2009,NA,"CY",NA,NA,NA,"CYP","Europe & Central Asia (all income levels)","Nicosia","33.3736","35.1676","High income: nonOECD","Not classified"
"552","Cyprus",2010,NA,"CY",NA,NA,NA,"CYP","Europe & Central Asia (all income levels)","Nicosia","33.3736","35.1676","High income: nonOECD","Not classified"
"553","Cyprus",2011,NA,"CY",NA,NA,NA,"CYP","Europe & Central Asia (all income levels)","Nicosia","33.3736","35.1676","High income: nonOECD","Not classified"
"554","Cyprus",2012,NA,"CY",NA,NA,NA,"CYP","Europe & Central Asia (all income levels)","Nicosia","33.3736","35.1676","High income: nonOECD","Not classified"
"555","Cyprus",2013,NA,"CY",NA,NA,NA,"CYP","Europe & Central Asia (all income levels)","Nicosia","33.3736","35.1676","High income: nonOECD","Not classified"
"556","Cyprus",2014,NA,"CY",NA,NA,NA,"CYP","Europe & Central Asia (all income levels)","Nicosia","33.3736","35.1676","High income: nonOECD","Not classified"
"557","Czech Republic",2005,NA,"CZ",NA,NA,NA,"CZE","Europe & Central Asia (all income levels)","Prague","14.4205","50.0878","High income: OECD","Not classified"
"558","Czech Republic",2006,NA,"CZ",NA,NA,NA,"CZE","Europe & Central Asia (all income levels)","Prague","14.4205","50.0878","High income: OECD","Not classified"
"559","Czech Republic",2007,NA,"CZ",NA,NA,NA,"CZE","Europe & Central Asia (all income levels)","Prague","14.4205","50.0878","High income: OECD","Not classified"
"560","Czech Republic",2008,NA,"CZ",NA,NA,NA,"CZE","Europe & Central Asia (all income levels)","Prague","14.4205","50.0878","High income: OECD","Not classified"
"561","Czech Republic",2009,NA,"CZ",NA,NA,NA,"CZE","Europe & Central Asia (all income levels)","Prague","14.4205","50.0878","High income: OECD","Not classified"
"562","Czech Republic",2010,NA,"CZ",NA,NA,NA,"CZE","Europe & Central Asia (all income levels)","Prague","14.4205","50.0878","High income: OECD","Not classified"
"563","Czech Republic",2011,NA,"CZ",NA,NA,NA,"CZE","Europe & Central Asia (all income levels)","Prague","14.4205","50.0878","High income: OECD","Not classified"
"564","Czech Republic",2012,NA,"CZ",NA,NA,NA,"CZE","Europe & Central Asia (all income levels)","Prague","14.4205","50.0878","High income: OECD","Not classified"
"565","Czech Republic",2013,NA,"CZ",NA,NA,NA,"CZE","Europe & Central Asia (all income levels)","Prague","14.4205","50.0878","High income: OECD","Not classified"
"566","Czech Republic",2014,NA,"CZ",NA,NA,NA,"CZE","Europe & Central Asia (all income levels)","Prague","14.4205","50.0878","High income: OECD","Not classified"
"567","Denmark",2005,NA,"DK",NA,NA,NA,"DNK","Europe & Central Asia (all income levels)","Copenhagen","12.5681","55.6763","High income: OECD","Not classified"
"568","Denmark",2006,NA,"DK",NA,NA,NA,"DNK","Europe & Central Asia (all income levels)","Copenhagen","12.5681","55.6763","High income: OECD","Not classified"
"569","Denmark",2007,NA,"DK",NA,NA,NA,"DNK","Europe & Central Asia (all income levels)","Copenhagen","12.5681","55.6763","High income: OECD","Not classified"
"570","Denmark",2008,NA,"DK",NA,NA,NA,"DNK","Europe & Central Asia (all income levels)","Copenhagen","12.5681","55.6763","High income: OECD","Not classified"
"571","Denmark",2009,NA,"DK",NA,NA,NA,"DNK","Europe & Central Asia (all income levels)","Copenhagen","12.5681","55.6763","High income: OECD","Not classified"
"572","Denmark",2010,NA,"DK",NA,NA,NA,"DNK","Europe & Central Asia (all income levels)","Copenhagen","12.5681","55.6763","High income: OECD","Not classified"
"573","Denmark",2011,NA,"DK",NA,NA,NA,"DNK","Europe & Central Asia (all income levels)","Copenhagen","12.5681","55.6763","High income: OECD","Not classified"
"574","Denmark",2012,NA,"DK",NA,NA,NA,"DNK","Europe & Central Asia (all income levels)","Copenhagen","12.5681","55.6763","High income: OECD","Not classified"
"575","Denmark",2013,NA,"DK",NA,NA,NA,"DNK","Europe & Central Asia (all income levels)","Copenhagen","12.5681","55.6763","High income: OECD","Not classified"
"576","Denmark",2014,NA,"DK",NA,NA,NA,"DNK","Europe & Central Asia (all income levels)","Copenhagen","12.5681","55.6763","High income: OECD","Not classified"
"577","Djibouti",2005,NA,"DJ",5.55497332113514,2.50633554062507,2.28995596605744,"DJI","Middle East & North Africa (all income levels)","Djibouti","43.1425","11.5806","Lower middle income","IDA"
"578","Djibouti",2006,NA,"DJ",7.68045211402208,3.41122352665666,NA,"DJI","Middle East & North Africa (all income levels)","Djibouti","43.1425","11.5806","Lower middle income","IDA"
"579","Djibouti",2007,NA,"DJ",8.3978288498992,3.26198638224735,NA,"DJI","Middle East & North Africa (all income levels)","Djibouti","43.1425","11.5806","Lower middle income","IDA"
"580","Djibouti",2008,NA,"DJ",8.40574333041366,3.40741242777049,NA,"DJI","Middle East & North Africa (all income levels)","Djibouti","43.1425","11.5806","Lower middle income","IDA"
"581","Djibouti",2009,NA,"DJ",8.54399680420606,3.44300537923932,NA,"DJI","Middle East & North Africa (all income levels)","Djibouti","43.1425","11.5806","Lower middle income","IDA"
"582","Djibouti",2010,NA,"DJ",8.06969597559726,NA,NA,"DJI","Middle East & North Africa (all income levels)","Djibouti","43.1425","11.5806","Lower middle income","IDA"
"583","Djibouti",2011,NA,"DJ",8.56798135023578,NA,NA,"DJI","Middle East & North Africa (all income levels)","Djibouti","43.1425","11.5806","Lower middle income","IDA"
"584","Djibouti",2012,NA,"DJ",8.78485428584614,NA,NA,"DJI","Middle East & North Africa (all income levels)","Djibouti","43.1425","11.5806","Lower middle income","IDA"
"585","Djibouti",2013,NA,"DJ",NA,NA,NA,"DJI","Middle East & North Africa (all income levels)","Djibouti","43.1425","11.5806","Lower middle income","IDA"
"586","Djibouti",2014,NA,"DJ",NA,NA,NA,"DJI","Middle East & North Africa (all income levels)","Djibouti","43.1425","11.5806","Lower middle income","IDA"
"587","Dominica",2005,NA,"DM",12.0894371128677,NA,4.91677990508996,"DMA","Latin America & Caribbean (all income levels)","Roseau","-61.39","15.2976","Upper middle income","Blend"
"588","Dominica",2006,NA,"DM",12.6846662349672,NA,5.20099896538357,"DMA","Latin America & Caribbean (all income levels)","Roseau","-61.39","15.2976","Upper middle income","Blend"
"589","Dominica",2007,NA,"DM",12.5698702994837,NA,5.00225259189444,"DMA","Latin America & Caribbean (all income levels)","Roseau","-61.39","15.2976","Upper middle income","Blend"
"590","Dominica",2008,NA,"DM",11.5937416172306,NA,4.41476515798463,"DMA","Latin America & Caribbean (all income levels)","Roseau","-61.39","15.2976","Upper middle income","Blend"
"591","Dominica",2009,NA,"DM",13.3015336268977,NA,4.43431279620853,"DMA","Latin America & Caribbean (all income levels)","Roseau","-61.39","15.2976","Upper middle income","Blend"
"592","Dominica",2010,NA,"DM",8.64449799176303,NA,3.32205250596659,"DMA","Latin America & Caribbean (all income levels)","Roseau","-61.39","15.2976","Upper middle income","Blend"
"593","Dominica",2011,NA,"DM",8.75032239877688,NA,3.46111710323575,"DMA","Latin America & Caribbean (all income levels)","Roseau","-61.39","15.2976","Upper middle income","Blend"
"594","Dominica",2012,NA,"DM",10.0057580808548,NA,4.1233126454616,"DMA","Latin America & Caribbean (all income levels)","Roseau","-61.39","15.2976","Upper middle income","Blend"
"595","Dominica",2013,NA,"DM",NA,NA,NA,"DMA","Latin America & Caribbean (all income levels)","Roseau","-61.39","15.2976","Upper middle income","Blend"
"596","Dominica",2014,NA,"DM",NA,NA,NA,"DMA","Latin America & Caribbean (all income levels)","Roseau","-61.39","15.2976","Upper middle income","Blend"
"597","Dominican Republic",2005,NA,"DO",9.11323010417759,NA,2.27713715447103,"DOM","Latin America & Caribbean (all income levels)","Santo Domingo","-69.8908","18.479","Upper middle income","IBRD"
"598","Dominican Republic",2006,NA,"DO",15.1445484877839,NA,4.12495369683815,"DOM","Latin America & Caribbean (all income levels)","Santo Domingo","-69.8908","18.479","Upper middle income","IBRD"
"599","Dominican Republic",2007,NA,"DO",15.0954043048284,NA,3.96780060957054,"DOM","Latin America & Caribbean (all income levels)","Santo Domingo","-69.8908","18.479","Upper middle income","IBRD"
"600","Dominican Republic",2008,NA,"DO",15.0371155673351,NA,3.41843367545473,"DOM","Latin America & Caribbean (all income levels)","Santo Domingo","-69.8908","18.479","Upper middle income","IBRD"
"601","Dominican Republic",2009,NA,"DO",16.5520104222183,NA,3.12462126945691,"DOM","Latin America & Caribbean (all income levels)","Santo Domingo","-69.8908","18.479","Upper middle income","IBRD"
"602","Dominican Republic",2010,NA,"DO",14.2646224422044,NA,2.87503353182742,"DOM","Latin America & Caribbean (all income levels)","Santo Domingo","-69.8908","18.479","Upper middle income","IBRD"
"603","Dominican Republic",2011,NA,"DO",13.9071250562459,NA,3.01226045841894,"DOM","Latin America & Caribbean (all income levels)","Santo Domingo","-69.8908","18.479","Upper middle income","IBRD"
"604","Dominican Republic",2012,NA,"DO",13.9911572043713,NA,3.09953009567048,"DOM","Latin America & Caribbean (all income levels)","Santo Domingo","-69.8908","18.479","Upper middle income","IBRD"
"605","Dominican Republic",2013,NA,"DO",NA,NA,NA,"DOM","Latin America & Caribbean (all income levels)","Santo Domingo","-69.8908","18.479","Upper middle income","IBRD"
"606","Dominican Republic",2014,NA,"DO",NA,NA,NA,"DOM","Latin America & Caribbean (all income levels)","Santo Domingo","-69.8908","18.479","Upper middle income","IBRD"
"607","East Asia & Pacific (all income levels)",2005,NA,"Z4",NA,NA,NA,"EAS","Aggregates","","","","Aggregates","Aggregates"
"608","East Asia & Pacific (all income levels)",2006,NA,"Z4",NA,NA,NA,"EAS","Aggregates","","","","Aggregates","Aggregates"
"609","East Asia & Pacific (all income levels)",2007,NA,"Z4",NA,NA,NA,"EAS","Aggregates","","","","Aggregates","Aggregates"
"610","East Asia & Pacific (all income levels)",2008,NA,"Z4",NA,NA,NA,"EAS","Aggregates","","","","Aggregates","Aggregates"
"611","East Asia & Pacific (all income levels)",2009,NA,"Z4",NA,NA,NA,"EAS","Aggregates","","","","Aggregates","Aggregates"
"612","East Asia & Pacific (all income levels)",2010,NA,"Z4",NA,NA,NA,"EAS","Aggregates","","","","Aggregates","Aggregates"
"613","East Asia & Pacific (all income levels)",2011,NA,"Z4",NA,NA,NA,"EAS","Aggregates","","","","Aggregates","Aggregates"
"614","East Asia & Pacific (all income levels)",2012,NA,"Z4",NA,NA,NA,"EAS","Aggregates","","","","Aggregates","Aggregates"
"615","East Asia & Pacific (all income levels)",2013,NA,"Z4",NA,NA,NA,"EAS","Aggregates","","","","Aggregates","Aggregates"
"616","East Asia & Pacific (all income levels)",2014,NA,"Z4",NA,NA,NA,"EAS","Aggregates","","","","Aggregates","Aggregates"
"617","East Asia & Pacific (developing only)",2005,NA,"4E",6.65040307597693,NA,2.84847089255525,"EAP","Aggregates","","","","Aggregates","Aggregates"
"618","East Asia & Pacific (developing only)",2006,NA,"4E",5.80765465698122,NA,2.53880404226285,"EAP","Aggregates","","","","Aggregates","Aggregates"
"619","East Asia & Pacific (developing only)",2007,NA,"4E",4.95474912298957,NA,2.13727734865605,"EAP","Aggregates","","","","Aggregates","Aggregates"
"620","East Asia & Pacific (developing only)",2008,NA,"4E",3.97840483802445,NA,1.59788292166722,"EAP","Aggregates","","","","Aggregates","Aggregates"
"621","East Asia & Pacific (developing only)",2009,NA,"4E",5.01893822173036,NA,1.60063590075374,"EAP","Aggregates","","","","Aggregates","Aggregates"
"622","East Asia & Pacific (developing only)",2010,NA,"4E",4.97469290206664,NA,1.70528857705192,"EAP","Aggregates","","","","Aggregates","Aggregates"
"623","East Asia & Pacific (developing only)",2011,NA,"4E",4.60072391880094,NA,1.56381108561054,"EAP","Aggregates","","","","Aggregates","Aggregates"
"624","East Asia & Pacific (developing only)",2012,NA,"4E",4.45120509534112,NA,1.45030464061025,"EAP","Aggregates","","","","Aggregates","Aggregates"
"625","East Asia & Pacific (developing only)",2013,NA,"4E",NA,NA,NA,"EAP","Aggregates","","","","Aggregates","Aggregates"
"626","East Asia & Pacific (developing only)",2014,NA,"4E",NA,NA,NA,"EAP","Aggregates","","","","Aggregates","Aggregates"
"627","Ecuador",2005,NA,"EC",35.9372132823874,NA,10.5867885090615,"ECU","Latin America & Caribbean (all income levels)","Quito","-78.5243","-0.229498","Upper middle income","IBRD"
"628","Ecuador",2006,NA,"EC",29.422290713483,NA,9.4855560329957,"ECU","Latin America & Caribbean (all income levels)","Quito","-78.5243","-0.229498","Upper middle income","IBRD"
"629","Ecuador",2007,NA,"EC",22.6865995605523,NA,7.60117815736687,"ECU","Latin America & Caribbean (all income levels)","Quito","-78.5243","-0.229498","Upper middle income","IBRD"
"630","Ecuador",2008,NA,"EC",11.0834119389269,NA,3.89793698076737,"ECU","Latin America & Caribbean (all income levels)","Quito","-78.5243","-0.229498","Upper middle income","IBRD"
"631","Ecuador",2009,NA,"EC",30.2010562258752,NA,7.81884266665677,"ECU","Latin America & Caribbean (all income levels)","Quito","-78.5243","-0.229498","Upper middle income","IBRD"
"632","Ecuador",2010,NA,"EC",9.06779701167297,NA,2.68534751100781,"ECU","Latin America & Caribbean (all income levels)","Quito","-78.5243","-0.229498","Upper middle income","IBRD"
"633","Ecuador",2011,NA,"EC",9.72881918725161,NA,3.18781831208633,"ECU","Latin America & Caribbean (all income levels)","Quito","-78.5243","-0.229498","Upper middle income","IBRD"
"634","Ecuador",2012,NA,"EC",9.78283973406289,NA,3.14163108609925,"ECU","Latin America & Caribbean (all income levels)","Quito","-78.5243","-0.229498","Upper middle income","IBRD"
"635","Ecuador",2013,NA,"EC",NA,NA,NA,"ECU","Latin America & Caribbean (all income levels)","Quito","-78.5243","-0.229498","Upper middle income","IBRD"
"636","Ecuador",2014,NA,"EC",NA,NA,NA,"ECU","Latin America & Caribbean (all income levels)","Quito","-78.5243","-0.229498","Upper middle income","IBRD"
"637","Egypt, Arab Rep.",2005,7.335e+09,"EG",6.94203390041442,2.48735125100111,2.49491778552826,"EGY","Middle East & North Africa (all income levels)","Cairo","31.2461","30.0982","Lower middle income","IBRD"
"638","Egypt, Arab Rep.",2006,6.503e+09,"EG",6.19935016118551,2.26284955524761,2.18406979634432,"EGY","Middle East & North Africa (all income levels)","Cairo","31.2461","30.0982","Lower middle income","IBRD"
"639","Egypt, Arab Rep.",2007,7.086e+09,"EG",6.01842287295366,2.23311215856606,2.15993394494597,"EGY","Middle East & North Africa (all income levels)","Cairo","31.2461","30.0982","Lower middle income","IBRD"
"640","Egypt, Arab Rep.",2008,7.569e+09,"EG",5.61972493484798,1.98656499162479,1.96172039293162,"EGY","Middle East & North Africa (all income levels)","Cairo","31.2461","30.0982","Lower middle income","IBRD"
"641","Egypt, Arab Rep.",2009,3597700000,"EG",6.44024692440955,1.55383452072539,1.53616727219482,"EGY","Middle East & North Africa (all income levels)","Cairo","31.2461","30.0982","Lower middle income","IBRD"
"642","Egypt, Arab Rep.",2010,2.84e+09,"EG",6.11832496368877,1.36454455888447,1.38719948529506,"EGY","Middle East & North Africa (all income levels)","Cairo","31.2461","30.0982","Lower middle income","IBRD"
"643","Egypt, Arab Rep.",2011,0,"EG",7.44909944522786,1.52563557287824,1.53803479394745,"EGY","Middle East & North Africa (all income levels)","Cairo","31.2461","30.0982","Lower middle income","IBRD"
"644","Egypt, Arab Rep.",2012,NA,"EG",6.61961436388061,NA,1.26102566114574,"EGY","Middle East & North Africa (all income levels)","Cairo","31.2461","30.0982","Lower middle income","IBRD"
"645","Egypt, Arab Rep.",2013,NA,"EG",NA,NA,NA,"EGY","Middle East & North Africa (all income levels)","Cairo","31.2461","30.0982","Lower middle income","IBRD"
"646","Egypt, Arab Rep.",2014,NA,"EG",NA,NA,NA,"EGY","Middle East & North Africa (all income levels)","Cairo","31.2461","30.0982","Lower middle income","IBRD"
"647","El Salvador",2005,NA,"SV",24.230429108032,NA,5.13230945282621,"SLV","Latin America & Caribbean (all income levels)","San Salvador","-89.2073","13.7034","Lower middle income","IBRD"
"648","El Salvador",2006,NA,"SV",30.9298963563683,NA,6.83901243292185,"SLV","Latin America & Caribbean (all income levels)","San Salvador","-89.2073","13.7034","Lower middle income","IBRD"
"649","El Salvador",2007,NA,"SV",23.4555264977305,NA,5.55963662272889,"SLV","Latin America & Caribbean (all income levels)","San Salvador","-89.2073","13.7034","Lower middle income","IBRD"
"650","El Salvador",2008,NA,"SV",20.2202044497895,NA,4.79415454804676,"SLV","Latin America & Caribbean (all income levels)","San Salvador","-89.2073","13.7034","Lower middle income","IBRD"
"651","El Salvador",2009,NA,"SV",27.4405404110592,NA,5.85903009201691,"SLV","Latin America & Caribbean (all income levels)","San Salvador","-89.2073","13.7034","Lower middle income","IBRD"
"652","El Salvador",2010,NA,"SV",21.4992778879183,NA,5.18687464059805,"SLV","Latin America & Caribbean (all income levels)","San Salvador","-89.2073","13.7034","Lower middle income","IBRD"
"653","El Salvador",2011,NA,"SV",21.5953322971559,NA,5.70555382769805,"SLV","Latin America & Caribbean (all income levels)","San Salvador","-89.2073","13.7034","Lower middle income","IBRD"
"654","El Salvador",2012,NA,"SV",18.742442326214,NA,5.02002005930577,"SLV","Latin America & Caribbean (all income levels)","San Salvador","-89.2073","13.7034","Lower middle income","IBRD"
"655","El Salvador",2013,NA,"SV",NA,NA,NA,"SLV","Latin America & Caribbean (all income levels)","San Salvador","-89.2073","13.7034","Lower middle income","IBRD"
